"Town/County","FIPS","Year","Measure Type","Variable","Value"
"Middletown","0900747360",2003,"Number","Deed Restrictions",0
"Middletown","0900747360",2004,"Number","Deed Restrictions",0
"Middletown","0900747360",2005,"Number","Deed Restrictions",0
"Middletown","0900747360",2006,"Number","Deed Restrictions",0
"Middletown","0900747360",2007,"Number","Deed Restrictions",0
"Middletown","0900747360",2008,"Number","Deed Restrictions",0
"Middletown","0900747360",2009,"Number","Deed Restrictions",0
"Middletown","0900747360",2010,"Number","Deed Restrictions",0
"Middletown","0900747360",2011,"Number","Deed Restrictions",25
"Middletown","0900747360",2012,"Number","Deed Restrictions",25
"Middletown","0900747360",2013,"Number","Deed Restrictions",25
"Middletown","0900747360",2014,"Number","Deed Restrictions",25
"Middletown","0900747360",2015,"Number","Deed Restrictions",25
"Middletown","0900747360",2016,"Number","Deed Restrictions",25
"Middletown","0900747360",2002,"Number","Tenant Rental Assistance",0
"Middletown","0900747360",2003,"Number","Tenant Rental Assistance",0
"Middletown","0900747360",2004,"Number","Tenant Rental Assistance",0
"Middletown","0900747360",2005,"Number","Tenant Rental Assistance",0
"Middletown","0900747360",2006,"Number","Tenant Rental Assistance",0
"Middletown","0900747360",2007,"Number","Tenant Rental Assistance",0
"Middletown","0900747360",2008,"Number","Tenant Rental Assistance",0
"Middletown","0900747360",2009,"Number","Tenant Rental Assistance",0
"Middletown","0900747360",2010,"Number","Tenant Rental Assistance",0
"Middletown","0900747360",2011,"Number","Tenant Rental Assistance",1295
"Middletown","0900747360",2012,"Number","Tenant Rental Assistance",987
"Middletown","0900747360",2013,"Number","Tenant Rental Assistance",1467
"Middletown","0900747360",2014,"Number","Tenant Rental Assistance",1047
"Middletown","0900747360",2015,"Number","Tenant Rental Assistance",1121
"Middletown","0900747360",2016,"Number","Tenant Rental Assistance",1035
"Middletown","0900747360",2002,"Number","Total Assisted",3858
"Middletown","0900747360",2003,"Number","Total Assisted",3789
"Middletown","0900747360",2004,"Number","Total Assisted",3232
"Middletown","0900747360",2005,"Number","Total Assisted",3416
"Middletown","0900747360",2006,"Number","Total Assisted",3304
"Middletown","0900747360",2007,"Number","Total Assisted",3376
"Middletown","0900747360",2008,"Number","Total Assisted",3406
"Middletown","0900747360",2009,"Number","Total Assisted",3535
"Middletown","0900747360",2010,"Number","Total Assisted",4292
"Middletown","0900747360",2011,"Number","Total Assisted",4724
"Middletown","0900747360",2012,"Number","Total Assisted",4416
"Middletown","0900747360",2013,"Number","Total Assisted",4965
"Middletown","0900747360",2014,"Number","Total Assisted",4660
"Middletown","0900747360",2015,"Number","Total Assisted",4943
"Middletown","0900747360",2016,"Number","Total Assisted",4524
"Middletown","0900747360",2002,"Percent","Percent Affordable",19.59
"Middletown","0900747360",2003,"Percent","Percent Affordable",19.24
"Middletown","0900747360",2004,"Percent","Percent Affordable",16.41
"Middletown","0900747360",2005,"Percent","Percent Affordable",17.34
"Middletown","0900747360",2006,"Percent","Percent Affordable",16.77
"Middletown","0900747360",2007,"Percent","Percent Affordable",17.14
"Middletown","0900747360",2008,"Percent","Percent Affordable",17.29
"Middletown","0900747360",2009,"Percent","Percent Affordable",17.95
"Middletown","0900747360",2010,"Percent","Percent Affordable",21.79
"Middletown","0900747360",2011,"Percent","Percent Affordable",22.26
"Middletown","0900747360",2012,"Percent","Percent Affordable",20.81
"Middletown","0900747360",2013,"Percent","Percent Affordable",23.39
"Middletown","0900747360",2014,"Percent","Percent Affordable",21.96
"Middletown","0900747360",2015,"Percent","Percent Affordable",23.29
"Middletown","0900747360",2016,"Percent","Percent Affordable",21.32
"Milford","0900947535",2002,"Number","Total Housing Units",21962
"Milford","0900947535",2003,"Number","Total Housing Units",21962
"Milford","0900947535",2004,"Number","Total Housing Units",21962
"Milford","0900947535",2005,"Number","Total Housing Units",21962
"Milford","0900947535",2006,"Number","Total Housing Units",21962
"Milford","0900947535",2007,"Number","Total Housing Units",21962
"Milford","0900947535",2008,"Number","Total Housing Units",21962
"Milford","0900947535",2009,"Number","Total Housing Units",21962
"Milford","0900947535",2010,"Number","Total Housing Units",21962
"Milford","0900947535",2011,"Number","Total Housing Units",23074
"Milford","0900947535",2012,"Number","Total Housing Units",23074
"Milford","0900947535",2013,"Number","Total Housing Units",23074
"Milford","0900947535",2014,"Number","Total Housing Units",23074
"Milford","0900947535",2015,"Number","Total Housing Units",23074
"Milford","0900947535",2016,"Number","Total Housing Units",23074
"Milford","0900947535",2002,"Number","Government Assisted",945
"Milford","0900947535",2003,"Number","Government Assisted",1011
"Milford","0900947535",2004,"Number","Government Assisted",1094
"Milford","0900947535",2005,"Number","Government Assisted",1097
"Milford","0900947535",2006,"Number","Government Assisted",1097
"Milford","0900947535",2007,"Number","Government Assisted",1091
"Milford","0900947535",2008,"Number","Government Assisted",1015
"Milford","0900947535",2009,"Number","Government Assisted",1025
"Milford","0900947535",2010,"Number","Government Assisted",1101
"Milford","0900947535",2011,"Number","Government Assisted",822
"Milford","0900947535",2012,"Number","Government Assisted",822
"Milford","0900947535",2013,"Number","Government Assisted",822
"Milford","0900947535",2014,"Number","Government Assisted",726
"Milford","0900947535",2015,"Number","Government Assisted",726
"Milford","0900947535",2016,"Number","Government Assisted",726
"Milford","0900947535",2002,"Number","CHFA/USDA Mortgages",327
"Milford","0900947535",2003,"Number","CHFA/USDA Mortgages",201
"Milford","0900947535",2004,"Number","CHFA/USDA Mortgages",180
"Milford","0900947535",2005,"Number","CHFA/USDA Mortgages",173
"Milford","0900947535",2006,"Number","CHFA/USDA Mortgages",192
"Milford","0900947535",2007,"Number","CHFA/USDA Mortgages",208
"Milford","0900947535",2008,"Number","CHFA/USDA Mortgages",226
"Milford","0900947535",2009,"Number","CHFA/USDA Mortgages",226
"Milford","0900947535",2010,"Number","CHFA/USDA Mortgages",219
"Milford","0900947535",2011,"Number","CHFA/USDA Mortgages",212
"Milford","0900947535",2012,"Number","CHFA/USDA Mortgages",212
"Milford","0900947535",2013,"Number","CHFA/USDA Mortgages",220
"Milford","0900947535",2014,"Number","CHFA/USDA Mortgages",220
"Milford","0900947535",2015,"Number","CHFA/USDA Mortgages",242
"Milford","0900947535",2016,"Number","CHFA/USDA Mortgages",179
"Milford","0900947535",2002,"Number","Deed Restrictions",17
"Milford","0900947535",2003,"Number","Deed Restrictions",21
"Milford","0900947535",2004,"Number","Deed Restrictions",107
"Milford","0900947535",2005,"Number","Deed Restrictions",107
"Milford","0900947535",2006,"Number","Deed Restrictions",107
"Milford","0900947535",2007,"Number","Deed Restrictions",107
"Milford","0900947535",2008,"Number","Deed Restrictions",107
"Milford","0900947535",2009,"Number","Deed Restrictions",107
"Milford","0900947535",2010,"Number","Deed Restrictions",107
"Milford","0900947535",2011,"Number","Deed Restrictions",85
"Milford","0900947535",2012,"Number","Deed Restrictions",85
"Milford","0900947535",2013,"Number","Deed Restrictions",107
"Milford","0900947535",2014,"Number","Deed Restrictions",107
"Milford","0900947535",2015,"Number","Deed Restrictions",87
"Milford","0900947535",2016,"Number","Deed Restrictions",87
"Milford","0900947535",2002,"Number","Tenant Rental Assistance",0
"Milford","0900947535",2003,"Number","Tenant Rental Assistance",0
"Milford","0900947535",2004,"Number","Tenant Rental Assistance",0
"Milford","0900947535",2005,"Number","Tenant Rental Assistance",0
"Milford","0900947535",2006,"Number","Tenant Rental Assistance",0
"Milford","0900947535",2007,"Number","Tenant Rental Assistance",0
"Milford","0900947535",2008,"Number","Tenant Rental Assistance",0
"Milford","0900947535",2009,"Number","Tenant Rental Assistance",0
"Milford","0900947535",2010,"Number","Tenant Rental Assistance",0
"Milford","0900947535",2011,"Number","Tenant Rental Assistance",285
"Milford","0900947535",2012,"Number","Tenant Rental Assistance",277
"Milford","0900947535",2013,"Number","Tenant Rental Assistance",277
"Milford","0900947535",2014,"Number","Tenant Rental Assistance",212
"Milford","0900947535",2015,"Number","Tenant Rental Assistance",211
"Milford","0900947535",2016,"Number","Tenant Rental Assistance",220
"Milford","0900947535",2002,"Number","Total Assisted",1289
"Milford","0900947535",2003,"Number","Total Assisted",1233
"Milford","0900947535",2004,"Number","Total Assisted",1381
"Milford","0900947535",2005,"Number","Total Assisted",1377
"Milford","0900947535",2006,"Number","Total Assisted",1396
"Milford","0900947535",2007,"Number","Total Assisted",1406
"Milford","0900947535",2008,"Number","Total Assisted",1348
"Milford","0900947535",2009,"Number","Total Assisted",1358
"Milford","0900947535",2010,"Number","Total Assisted",1427
"Milford","0900947535",2011,"Number","Total Assisted",1404
"Milford","0900947535",2012,"Number","Total Assisted",1396
"Milford","0900947535",2013,"Number","Total Assisted",1426
"Milford","0900947535",2014,"Number","Total Assisted",1265
"Milford","0900947535",2015,"Number","Total Assisted",1266
"Milford","0900947535",2016,"Number","Total Assisted",1212
"Milford","0900947535",2002,"Percent","Percent Affordable",5.87
"Milford","0900947535",2003,"Percent","Percent Affordable",5.61
"Milford","0900947535",2004,"Percent","Percent Affordable",6.29
"Milford","0900947535",2005,"Percent","Percent Affordable",6.27
"Milford","0900947535",2006,"Percent","Percent Affordable",6.36
"Milford","0900947535",2007,"Percent","Percent Affordable",6.4
"Milford","0900947535",2008,"Percent","Percent Affordable",6.14
"Milford","0900947535",2009,"Percent","Percent Affordable",6.18
"Milford","0900947535",2010,"Percent","Percent Affordable",6.5
"Milford","0900947535",2011,"Percent","Percent Affordable",6.08
"Milford","0900947535",2012,"Percent","Percent Affordable",6.05
"Milford","0900947535",2013,"Percent","Percent Affordable",6.18
"Milford","0900947535",2014,"Percent","Percent Affordable",5.48
"Milford","0900947535",2015,"Percent","Percent Affordable",5.49
"Milford","0900947535",2016,"Percent","Percent Affordable",5.25
"Monroe","0900148620",2002,"Number","Total Housing Units",6601
"Monroe","0900148620",2003,"Number","Total Housing Units",6601
"Monroe","0900148620",2004,"Number","Total Housing Units",6601
"Monroe","0900148620",2005,"Number","Total Housing Units",6601
"Monroe","0900148620",2006,"Number","Total Housing Units",6601
"Monroe","0900148620",2007,"Number","Total Housing Units",6601
"Monroe","0900148620",2008,"Number","Total Housing Units",6601
"Monroe","0900148620",2009,"Number","Total Housing Units",6601
"Monroe","0900148620",2010,"Number","Total Housing Units",6601
"Monroe","0900148620",2011,"Number","Total Housing Units",6918
"Monroe","0900148620",2012,"Number","Total Housing Units",6918
"Monroe","0900148620",2013,"Number","Total Housing Units",6918
"Monroe","0900148620",2014,"Number","Total Housing Units",6918
"Monroe","0900148620",2015,"Number","Total Housing Units",6918
"Monroe","0900148620",2016,"Number","Total Housing Units",6918
"Monroe","0900148620",2002,"Number","Government Assisted",36
"Monroe","0900148620",2003,"Number","Government Assisted",31
"Monroe","0900148620",2004,"Number","Government Assisted",30
"Monroe","0900148620",2005,"Number","Government Assisted",31
"Monroe","0900148620",2006,"Number","Government Assisted",30
"Monroe","0900148620",2007,"Number","Government Assisted",32
"Monroe","0900148620",2008,"Number","Government Assisted",31
"Monroe","0900148620",2009,"Number","Government Assisted",32
"Monroe","0900148620",2010,"Number","Government Assisted",36
"Monroe","0900148620",2011,"Number","Government Assisted",35
"Monroe","0900148620",2012,"Number","Government Assisted",35
"Monroe","0900148620",2013,"Number","Government Assisted",32
"Monroe","0900148620",2014,"Number","Government Assisted",32
"Monroe","0900148620",2015,"Number","Government Assisted",32
"Monroe","0900148620",2016,"Number","Government Assisted",32
"Monroe","0900148620",2002,"Number","CHFA/USDA Mortgages",19
"Monroe","0900148620",2003,"Number","CHFA/USDA Mortgages",8
"Monroe","0900148620",2004,"Number","CHFA/USDA Mortgages",7
"Monroe","0900148620",2005,"Number","CHFA/USDA Mortgages",6
"Monroe","0900148620",2006,"Number","CHFA/USDA Mortgages",11
"Monroe","0900148620",2007,"Number","CHFA/USDA Mortgages",14
"Monroe","0900148620",2008,"Number","CHFA/USDA Mortgages",18
"Monroe","0900148620",2009,"Number","CHFA/USDA Mortgages",20
"Monroe","0900148620",2010,"Number","CHFA/USDA Mortgages",19
"Monroe","0900148620",2011,"Number","CHFA/USDA Mortgages",18
"Monroe","0900148620",2012,"Number","CHFA/USDA Mortgages",19
"Monroe","0900148620",2013,"Number","CHFA/USDA Mortgages",25
"Monroe","0900148620",2014,"Number","CHFA/USDA Mortgages",23
"Monroe","0900148620",2015,"Number","CHFA/USDA Mortgages",29
"Monroe","0900148620",2016,"Number","CHFA/USDA Mortgages",33
"Monroe","0900148620",2002,"Number","Deed Restrictions",0
"Monroe","0900148620",2003,"Number","Deed Restrictions",0
"Monroe","0900148620",2004,"Number","Deed Restrictions",0
"Monroe","0900148620",2005,"Number","Deed Restrictions",0
"Monroe","0900148620",2006,"Number","Deed Restrictions",0
"Monroe","0900148620",2007,"Number","Deed Restrictions",0
"Monroe","0900148620",2008,"Number","Deed Restrictions",0
"Monroe","0900148620",2009,"Number","Deed Restrictions",1
"Monroe","0900148620",2010,"Number","Deed Restrictions",1
"Monroe","0900148620",2011,"Number","Deed Restrictions",1
"Monroe","0900148620",2012,"Number","Deed Restrictions",1
"Monroe","0900148620",2013,"Number","Deed Restrictions",1
"Monroe","0900148620",2014,"Number","Deed Restrictions",1
"Monroe","0900148620",2015,"Number","Deed Restrictions",1
"Monroe","0900148620",2016,"Number","Deed Restrictions",1
"Monroe","0900148620",2002,"Number","Tenant Rental Assistance",0
"Monroe","0900148620",2003,"Number","Tenant Rental Assistance",0
"Monroe","0900148620",2004,"Number","Tenant Rental Assistance",0
"Monroe","0900148620",2005,"Number","Tenant Rental Assistance",0
"Monroe","0900148620",2006,"Number","Tenant Rental Assistance",0
"Monroe","0900148620",2007,"Number","Tenant Rental Assistance",0
"Monroe","0900148620",2008,"Number","Tenant Rental Assistance",0
"Monroe","0900148620",2009,"Number","Tenant Rental Assistance",0
"Monroe","0900148620",2010,"Number","Tenant Rental Assistance",0
"Monroe","0900148620",2011,"Number","Tenant Rental Assistance",1
"Monroe","0900148620",2012,"Number","Tenant Rental Assistance",1
"Monroe","0900148620",2013,"Number","Tenant Rental Assistance",1
"Monroe","0900148620",2014,"Number","Tenant Rental Assistance",3
"Monroe","0900148620",2015,"Number","Tenant Rental Assistance",3
"Monroe","0900148620",2016,"Number","Tenant Rental Assistance",3
"Monroe","0900148620",2002,"Number","Total Assisted",55
"Monroe","0900148620",2003,"Number","Total Assisted",39
"Monroe","0900148620",2004,"Number","Total Assisted",37
"Monroe","0900148620",2005,"Number","Total Assisted",37
"Monroe","0900148620",2006,"Number","Total Assisted",41
"Monroe","0900148620",2007,"Number","Total Assisted",46
"Monroe","0900148620",2008,"Number","Total Assisted",49
"Monroe","0900148620",2009,"Number","Total Assisted",53
"Monroe","0900148620",2010,"Number","Total Assisted",56
"Monroe","0900148620",2011,"Number","Total Assisted",55
"Monroe","0900148620",2012,"Number","Total Assisted",56
"Monroe","0900148620",2013,"Number","Total Assisted",59
"Monroe","0900148620",2014,"Number","Total Assisted",59
"Monroe","0900148620",2015,"Number","Total Assisted",65
"Monroe","0900148620",2016,"Number","Total Assisted",69
"Monroe","0900148620",2002,"Percent","Percent Affordable",0.83
"Monroe","0900148620",2003,"Percent","Percent Affordable",0.59
"Monroe","0900148620",2004,"Percent","Percent Affordable",0.56
"Monroe","0900148620",2005,"Percent","Percent Affordable",0.56
"Monroe","0900148620",2006,"Percent","Percent Affordable",0.62
"Monroe","0900148620",2007,"Percent","Percent Affordable",0.7
"Monroe","0900148620",2008,"Percent","Percent Affordable",0.74
"Monroe","0900148620",2009,"Percent","Percent Affordable",0.8
"Monroe","0900148620",2010,"Percent","Percent Affordable",0.85
"Monroe","0900148620",2011,"Percent","Percent Affordable",0.8
"Monroe","0900148620",2012,"Percent","Percent Affordable",0.81
"Monroe","0900148620",2013,"Percent","Percent Affordable",0.85
"Monroe","0900148620",2014,"Percent","Percent Affordable",0.85
"Monroe","0900148620",2015,"Percent","Percent Affordable",0.94
"Monroe","0900148620",2016,"Percent","Percent Affordable",1
"Montville","0901148900",2002,"Number","Total Housing Units",6805
"Montville","0901148900",2003,"Number","Total Housing Units",6805
"Montville","0901148900",2004,"Number","Total Housing Units",6805
"Montville","0901148900",2005,"Number","Total Housing Units",6805
"Montville","0901148900",2006,"Number","Total Housing Units",6805
"Montville","0901148900",2007,"Number","Total Housing Units",6805
"Montville","0901148900",2008,"Number","Total Housing Units",6805
"Montville","0901148900",2009,"Number","Total Housing Units",6805
"Montville","0901148900",2010,"Number","Total Housing Units",6805
"Montville","0901148900",2011,"Number","Total Housing Units",7407
"Montville","0901148900",2012,"Number","Total Housing Units",7407
"Montville","0901148900",2013,"Number","Total Housing Units",7407
"Montville","0901148900",2014,"Number","Total Housing Units",7407
"Montville","0901148900",2015,"Number","Total Housing Units",7407
"Montville","0901148900",2016,"Number","Total Housing Units",7407
"Montville","0901148900",2002,"Number","Government Assisted",96
"Montville","0901148900",2003,"Number","Government Assisted",94
"Montville","0901148900",2004,"Number","Government Assisted",99
"Montville","0901148900",2005,"Number","Government Assisted",101
"Montville","0901148900",2006,"Number","Government Assisted",101
"Montville","0901148900",2007,"Number","Government Assisted",104
"Montville","0901148900",2008,"Number","Government Assisted",106
"Montville","0901148900",2009,"Number","Government Assisted",109
"Montville","0901148900",2010,"Number","Government Assisted",111
"Montville","0901148900",2011,"Number","Government Assisted",81
"Montville","0901148900",2012,"Number","Government Assisted",81
"Montville","0901148900",2013,"Number","Government Assisted",81
"Montville","0901148900",2014,"Number","Government Assisted",81
"Montville","0901148900",2015,"Number","Government Assisted",81
"Montville","0901148900",2016,"Number","Government Assisted",81
"Montville","0901148900",2002,"Number","CHFA/USDA Mortgages",296
"Montville","0901148900",2003,"Number","CHFA/USDA Mortgages",211
"Montville","0901148900",2004,"Number","CHFA/USDA Mortgages",102
"Montville","0901148900",2005,"Number","CHFA/USDA Mortgages",174
"Montville","0901148900",2006,"Number","CHFA/USDA Mortgages",164
"Montville","0901148900",2007,"Number","CHFA/USDA Mortgages",163
"Montville","0901148900",2008,"Number","CHFA/USDA Mortgages",161
"Montville","0901148900",2009,"Number","CHFA/USDA Mortgages",169
"Montville","0901148900",2010,"Number","CHFA/USDA Mortgages",183
"Montville","0901148900",2011,"Number","CHFA/USDA Mortgages",177
"Montville","0901148900",2012,"Number","CHFA/USDA Mortgages",201
"Montville","0901148900",2013,"Number","CHFA/USDA Mortgages",262
"Montville","0901148900",2014,"Number","CHFA/USDA Mortgages",240
"Montville","0901148900",2015,"Number","CHFA/USDA Mortgages",257
"Montville","0901148900",2016,"Number","CHFA/USDA Mortgages",223
"Montville","0901148900",2002,"Number","Deed Restrictions",0
"Montville","0901148900",2003,"Number","Deed Restrictions",0
"Montville","0901148900",2004,"Number","Deed Restrictions",0
"Montville","0901148900",2005,"Number","Deed Restrictions",0
"Montville","0901148900",2006,"Number","Deed Restrictions",0
"Montville","0901148900",2007,"Number","Deed Restrictions",0
"Montville","0901148900",2008,"Number","Deed Restrictions",0
"Montville","0901148900",2009,"Number","Deed Restrictions",0
"Montville","0901148900",2010,"Number","Deed Restrictions",0
"Montville","0901148900",2011,"Number","Deed Restrictions",0
"Montville","0901148900",2012,"Number","Deed Restrictions",0
"Montville","0901148900",2013,"Number","Deed Restrictions",0
"Montville","0901148900",2014,"Number","Deed Restrictions",0
"Montville","0901148900",2015,"Number","Deed Restrictions",0
"Montville","0901148900",2016,"Number","Deed Restrictions",0
"Montville","0901148900",2002,"Number","Tenant Rental Assistance",0
"Montville","0901148900",2003,"Number","Tenant Rental Assistance",0
"Montville","0901148900",2004,"Number","Tenant Rental Assistance",0
"Montville","0901148900",2005,"Number","Tenant Rental Assistance",0
"Montville","0901148900",2006,"Number","Tenant Rental Assistance",0
"Montville","0901148900",2007,"Number","Tenant Rental Assistance",0
"Montville","0901148900",2008,"Number","Tenant Rental Assistance",0
"Montville","0901148900",2009,"Number","Tenant Rental Assistance",0
"Montville","0901148900",2010,"Number","Tenant Rental Assistance",0
"Montville","0901148900",2011,"Number","Tenant Rental Assistance",30
"Montville","0901148900",2012,"Number","Tenant Rental Assistance",30
"Montville","0901148900",2013,"Number","Tenant Rental Assistance",30
"Montville","0901148900",2014,"Number","Tenant Rental Assistance",28
"Montville","0901148900",2015,"Number","Tenant Rental Assistance",37
"Montville","0901148900",2016,"Number","Tenant Rental Assistance",45
"Montville","0901148900",2002,"Number","Total Assisted",392
"Montville","0901148900",2003,"Number","Total Assisted",305
"Montville","0901148900",2004,"Number","Total Assisted",201
"Montville","0901148900",2005,"Number","Total Assisted",275
"Montville","0901148900",2006,"Number","Total Assisted",265
"Montville","0901148900",2007,"Number","Total Assisted",267
"Montville","0901148900",2008,"Number","Total Assisted",267
"Montville","0901148900",2009,"Number","Total Assisted",278
"Montville","0901148900",2010,"Number","Total Assisted",294
"Montville","0901148900",2011,"Number","Total Assisted",288
"Montville","0901148900",2012,"Number","Total Assisted",312
"Montville","0901148900",2013,"Number","Total Assisted",373
"Montville","0901148900",2014,"Number","Total Assisted",349
"Montville","0901148900",2015,"Number","Total Assisted",375
"Montville","0901148900",2016,"Number","Total Assisted",349
"Montville","0901148900",2002,"Percent","Percent Affordable",5.76
"Montville","0901148900",2003,"Percent","Percent Affordable",4.48
"Montville","0901148900",2004,"Percent","Percent Affordable",2.95
"Montville","0901148900",2005,"Percent","Percent Affordable",4.04
"Montville","0901148900",2006,"Percent","Percent Affordable",3.89
"Montville","0901148900",2007,"Percent","Percent Affordable",3.92
"Montville","0901148900",2008,"Percent","Percent Affordable",3.92
"Montville","0901148900",2009,"Percent","Percent Affordable",4.1
"Montville","0901148900",2010,"Percent","Percent Affordable",4.32
"Montville","0901148900",2011,"Percent","Percent Affordable",3.89
"Montville","0901148900",2012,"Percent","Percent Affordable",4.21
"Montville","0901148900",2013,"Percent","Percent Affordable",5.04
"Montville","0901148900",2014,"Percent","Percent Affordable",4.71
"Montville","0901148900",2015,"Percent","Percent Affordable",5.06
"Montville","0901148900",2016,"Percent","Percent Affordable",4.71
"Morris","0900549460",2002,"Number","Total Housing Units",1181
"Morris","0900549460",2003,"Number","Total Housing Units",1181
"Morris","0900549460",2004,"Number","Total Housing Units",1181
"Morris","0900549460",2005,"Number","Total Housing Units",1181
"Morris","0900549460",2006,"Number","Total Housing Units",1181
"Morris","0900549460",2007,"Number","Total Housing Units",1181
"Morris","0900549460",2008,"Number","Total Housing Units",1181
"Morris","0900549460",2009,"Number","Total Housing Units",1181
"Morris","0900549460",2010,"Number","Total Housing Units",1181
"Morris","0900549460",2011,"Number","Total Housing Units",1314
"Morris","0900549460",2012,"Number","Total Housing Units",1314
"Morris","0900549460",2013,"Number","Total Housing Units",1314
"Morris","0900549460",2014,"Number","Total Housing Units",1314
"Morris","0900549460",2015,"Number","Total Housing Units",1314
"Morris","0900549460",2016,"Number","Total Housing Units",1314
"Morris","0900549460",2002,"Number","Government Assisted",20
"Morris","0900549460",2003,"Number","Government Assisted",20
"Morris","0900549460",2004,"Number","Government Assisted",20
"Morris","0900549460",2005,"Number","Government Assisted",20
"Morris","0900549460",2006,"Number","Government Assisted",21
"Morris","0900549460",2007,"Number","Government Assisted",21
"Morris","0900549460",2008,"Number","Government Assisted",21
"Morris","0900549460",2009,"Number","Government Assisted",22
"Morris","0900549460",2010,"Number","Government Assisted",20
"Morris","0900549460",2011,"Number","Government Assisted",20
"Morris","0900549460",2012,"Number","Government Assisted",20
"Morris","0900549460",2013,"Number","Government Assisted",20
"Morris","0900549460",2014,"Number","Government Assisted",20
"Morris","0900549460",2015,"Number","Government Assisted",20
"Morris","0900549460",2016,"Number","Government Assisted",20
"Morris","0900549460",2002,"Number","CHFA/USDA Mortgages",6
"Morris","0900549460",2003,"Number","CHFA/USDA Mortgages",1
"Morris","0900549460",2004,"Number","CHFA/USDA Mortgages",1
"Morris","0900549460",2005,"Number","CHFA/USDA Mortgages",1
"Morris","0900549460",2006,"Number","CHFA/USDA Mortgages",0
"Morris","0900549460",2007,"Number","CHFA/USDA Mortgages",0
"Morris","0900549460",2008,"Number","CHFA/USDA Mortgages",0
"Morris","0900549460",2009,"Number","CHFA/USDA Mortgages",0
"Morris","0900549460",2010,"Number","CHFA/USDA Mortgages",0
"Morris","0900549460",2011,"Number","CHFA/USDA Mortgages",0
"Morris","0900549460",2012,"Number","CHFA/USDA Mortgages",0
"Morris","0900549460",2013,"Number","CHFA/USDA Mortgages",1
"Morris","0900549460",2014,"Number","CHFA/USDA Mortgages",1
"Morris","0900549460",2015,"Number","CHFA/USDA Mortgages",1
"Morris","0900549460",2016,"Number","CHFA/USDA Mortgages",2
"Morris","0900549460",2002,"Number","Deed Restrictions",0
"Morris","0900549460",2003,"Number","Deed Restrictions",0
"Morris","0900549460",2004,"Number","Deed Restrictions",0
"Morris","0900549460",2005,"Number","Deed Restrictions",0
"Morris","0900549460",2006,"Number","Deed Restrictions",0
"Morris","0900549460",2007,"Number","Deed Restrictions",0
"Morris","0900549460",2008,"Number","Deed Restrictions",0
"Morris","0900549460",2009,"Number","Deed Restrictions",0
"Morris","0900549460",2010,"Number","Deed Restrictions",0
"Morris","0900549460",2011,"Number","Deed Restrictions",0
"Morris","0900549460",2012,"Number","Deed Restrictions",0
"Morris","0900549460",2013,"Number","Deed Restrictions",0
"Morris","0900549460",2014,"Number","Deed Restrictions",0
"Morris","0900549460",2015,"Number","Deed Restrictions",0
"Morris","0900549460",2016,"Number","Deed Restrictions",0
"Morris","0900549460",2002,"Number","Tenant Rental Assistance",0
"Morris","0900549460",2003,"Number","Tenant Rental Assistance",0
"Morris","0900549460",2004,"Number","Tenant Rental Assistance",0
"Morris","0900549460",2005,"Number","Tenant Rental Assistance",0
"Morris","0900549460",2006,"Number","Tenant Rental Assistance",0
"Morris","0900549460",2007,"Number","Tenant Rental Assistance",0
"Morris","0900549460",2008,"Number","Tenant Rental Assistance",0
"Morris","0900549460",2009,"Number","Tenant Rental Assistance",0
"Morris","0900549460",2010,"Number","Tenant Rental Assistance",0
"Morris","0900549460",2011,"Number","Tenant Rental Assistance",2
"Morris","0900549460",2012,"Number","Tenant Rental Assistance",2
"Morris","0900549460",2013,"Number","Tenant Rental Assistance",2
"Morris","0900549460",2014,"Number","Tenant Rental Assistance",4
"Morris","0900549460",2015,"Number","Tenant Rental Assistance",4
"Morris","0900549460",2016,"Number","Tenant Rental Assistance",3
"Morris","0900549460",2002,"Number","Total Assisted",26
"Morris","0900549460",2003,"Number","Total Assisted",21
"Morris","0900549460",2004,"Number","Total Assisted",21
"Morris","0900549460",2005,"Number","Total Assisted",21
"Morris","0900549460",2006,"Number","Total Assisted",21
"Morris","0900549460",2007,"Number","Total Assisted",21
"Morris","0900549460",2008,"Number","Total Assisted",21
"Morris","0900549460",2009,"Number","Total Assisted",22
"Morris","0900549460",2010,"Number","Total Assisted",20
"Morris","0900549460",2011,"Number","Total Assisted",22
"Morris","0900549460",2012,"Number","Total Assisted",22
"Morris","0900549460",2013,"Number","Total Assisted",23
"Morris","0900549460",2014,"Number","Total Assisted",25
"Morris","0900549460",2015,"Number","Total Assisted",25
"Morris","0900549460",2016,"Number","Total Assisted",25
"Morris","0900549460",2002,"Percent","Percent Affordable",2.2
"Morris","0900549460",2003,"Percent","Percent Affordable",1.78
"Morris","0900549460",2004,"Percent","Percent Affordable",1.78
"Morris","0900549460",2005,"Percent","Percent Affordable",1.78
"Morris","0900549460",2006,"Percent","Percent Affordable",1.78
"Morris","0900549460",2007,"Percent","Percent Affordable",1.78
"Morris","0900549460",2008,"Percent","Percent Affordable",1.78
"Morris","0900549460",2009,"Percent","Percent Affordable",1.86
"Morris","0900549460",2010,"Percent","Percent Affordable",1.69
"Morris","0900549460",2011,"Percent","Percent Affordable",1.67
"Morris","0900549460",2012,"Percent","Percent Affordable",1.67
"Morris","0900549460",2013,"Percent","Percent Affordable",1.75
"Morris","0900549460",2014,"Percent","Percent Affordable",1.9
