"Town/County","FIPS","Year","Measure Type","Variable","Value"
"New Canaan","0900150580",2010,"Number","Total Assisted Units",180
"New Canaan","0900150580",2011,"Number","Total Assisted Units",183
"New Canaan","0900150580",2012,"Number","Total Assisted Units",183
"New Canaan","0900150580",2013,"Number","Total Assisted Units",205
"New Canaan","0900150580",2014,"Number","Total Assisted Units",205
"New Canaan","0900150580",2015,"Number","Total Assisted Units",199
"New Canaan","0900150580",2016,"Number","Total Assisted Units",201
"New Fairfield","0900150860",2002,"Number","Total Assisted Units",69
"New Fairfield","0900150860",2003,"Number","Total Assisted Units",45
"New Fairfield","0900150860",2004,"Number","Total Assisted Units",32
"New Fairfield","0900150860",2005,"Number","Total Assisted Units",24
"New Fairfield","0900150860",2006,"Number","Total Assisted Units",27
"New Fairfield","0900150860",2007,"Number","Total Assisted Units",27
"New Fairfield","0900150860",2008,"Number","Total Assisted Units",34
"New Fairfield","0900150860",2009,"Number","Total Assisted Units",36
"New Fairfield","0900150860",2010,"Number","Total Assisted Units",36
"New Fairfield","0900150860",2011,"Number","Total Assisted Units",35
"New Fairfield","0900150860",2012,"Number","Total Assisted Units",38
"New Fairfield","0900150860",2013,"Number","Total Assisted Units",49
"New Fairfield","0900150860",2014,"Number","Total Assisted Units",40
"New Fairfield","0900150860",2015,"Number","Total Assisted Units",52
"New Fairfield","0900150860",2016,"Number","Total Assisted Units",72
"New Hartford","0900551350",2002,"Number","Total Assisted Units",39
"New Hartford","0900551350",2003,"Number","Total Assisted Units",55
"New Hartford","0900551350",2004,"Number","Total Assisted Units",52
"New Hartford","0900551350",2005,"Number","Total Assisted Units",58
"New Hartford","0900551350",2006,"Number","Total Assisted Units",60
"New Hartford","0900551350",2007,"Number","Total Assisted Units",74
"New Hartford","0900551350",2008,"Number","Total Assisted Units",80
"New Hartford","0900551350",2009,"Number","Total Assisted Units",80
"New Hartford","0900551350",2010,"Number","Total Assisted Units",66
"New Hartford","0900551350",2011,"Number","Total Assisted Units",63
"New Hartford","0900551350",2012,"Number","Total Assisted Units",66
"New Hartford","0900551350",2013,"Number","Total Assisted Units",70
"New Hartford","0900551350",2014,"Number","Total Assisted Units",78
"New Hartford","0900551350",2015,"Number","Total Assisted Units",79
"New Hartford","0900551350",2016,"Number","Total Assisted Units",80
"New Haven","0900952070",2002,"Number","Total Assisted Units",17823
"New Haven","0900952070",2003,"Number","Total Assisted Units",16423
"New Haven","0900952070",2004,"Number","Total Assisted Units",15878
"New Haven","0900952070",2005,"Number","Total Assisted Units",15813
"New Haven","0900952070",2006,"Number","Total Assisted Units",15366
"New Haven","0900952070",2007,"Number","Total Assisted Units",15811
"New Haven","0900952070",2008,"Number","Total Assisted Units",14444
"New Haven","0900952070",2009,"Number","Total Assisted Units",14551
"New Haven","0900952070",2010,"Number","Total Assisted Units",15356
"New Haven","0900952070",2011,"Number","Total Assisted Units",15940
"New Haven","0900952070",2012,"Number","Total Assisted Units",16020
"New Haven","0900952070",2013,"Number","Total Assisted Units",16286
"New Haven","0900952070",2014,"Number","Total Assisted Units",15985
"New Haven","0900952070",2015,"Number","Total Assisted Units",16620
"New Haven","0900952070",2016,"Number","Total Assisted Units",16432
"New Haven County","09009",2002,"Number","Total Assisted Units",46951
"New Haven County","09009",2003,"Number","Total Assisted Units",44331
"New Haven County","09009",2004,"Number","Total Assisted Units",42084
"New Haven County","09009",2005,"Number","Total Assisted Units",42552
"New Haven County","09009",2006,"Number","Total Assisted Units",41664
"New Haven County","09009",2007,"Number","Total Assisted Units",42528
"New Haven County","09009",2008,"Number","Total Assisted Units",41649
"New Haven County","09009",2009,"Number","Total Assisted Units",41611
"New Haven County","09009",2010,"Number","Total Assisted Units",42804
"New Haven County","09009",2011,"Number","Total Assisted Units",43845
"New Haven County","09009",2012,"Number","Total Assisted Units",44028
"New Haven County","09009",2013,"Number","Total Assisted Units",45309
"New Haven County","09009",2014,"Number","Total Assisted Units",45148
"New Haven County","09009",2015,"Number","Total Assisted Units",46311
"New Haven County","09009",2016,"Number","Total Assisted Units",44476
"Newington","0900352140",2002,"Number","Total Assisted Units",927
"Newington","0900352140",2003,"Number","Total Assisted Units",821
"Newington","0900352140",2004,"Number","Total Assisted Units",711
"Newington","0900352140",2005,"Number","Total Assisted Units",698
"Newington","0900352140",2006,"Number","Total Assisted Units",738
"Newington","0900352140",2007,"Number","Total Assisted Units",801
"Newington","0900352140",2008,"Number","Total Assisted Units",935
"Newington","0900352140",2009,"Number","Total Assisted Units",918
"Newington","0900352140",2010,"Number","Total Assisted Units",906
"Newington","0900352140",2011,"Number","Total Assisted Units",912
"Newington","0900352140",2012,"Number","Total Assisted Units",933
"Newington","0900352140",2013,"Number","Total Assisted Units",956
"Newington","0900352140",2014,"Number","Total Assisted Units",1111
"Newington","0900352140",2015,"Number","Total Assisted Units",1124
"Newington","0900352140",2016,"Number","Total Assisted Units",1058
"New London","0901152350",2002,"Number","Total Assisted Units",2331
"New London","0901152350",2003,"Number","Total Assisted Units",2339
"New London","0901152350",2004,"Number","Total Assisted Units",2444
"New London","0901152350",2005,"Number","Total Assisted Units",2440
"New London","0901152350",2006,"Number","Total Assisted Units",2404
"New London","0901152350",2007,"Number","Total Assisted Units",2376
"New London","0901152350",2008,"Number","Total Assisted Units",2407
"New London","0901152350",2009,"Number","Total Assisted Units",2440
"New London","0901152350",2010,"Number","Total Assisted Units",2474
"New London","0901152350",2011,"Number","Total Assisted Units",2353
"New London","0901152350",2012,"Number","Total Assisted Units",2356
"New London","0901152350",2013,"Number","Total Assisted Units",2381
"New London","0901152350",2014,"Number","Total Assisted Units",2944
"New London","0901152350",2015,"Number","Total Assisted Units",2777
"New London","0901152350",2016,"Number","Total Assisted Units",2717
"New London County","09011",2002,"Number","Total Assisted Units",12475
"New London County","09011",2003,"Number","Total Assisted Units",12126
"New London County","09011",2004,"Number","Total Assisted Units",11678
"New London County","09011",2005,"Number","Total Assisted Units",11825
"New London County","09011",2006,"Number","Total Assisted Units",11739
"New London County","09011",2007,"Number","Total Assisted Units",11875
"New London County","09011",2008,"Number","Total Assisted Units",12075
"New London County","09011",2009,"Number","Total Assisted Units",12267
"New London County","09011",2010,"Number","Total Assisted Units",12181
"New London County","09011",2011,"Number","Total Assisted Units",12062
"New London County","09011",2012,"Number","Total Assisted Units",12166
"New London County","09011",2013,"Number","Total Assisted Units",12722
"New London County","09011",2014,"Number","Total Assisted Units",13882
"New London County","09011",2015,"Number","Total Assisted Units",14048
"New London County","09011",2016,"Number","Total Assisted Units",13629
"New Milford","0900552630",2002,"Number","Total Assisted Units",356
"New Milford","0900552630",2003,"Number","Total Assisted Units",369
"New Milford","0900552630",2004,"Number","Total Assisted Units",273
"New Milford","0900552630",2005,"Number","Total Assisted Units",257
"New Milford","0900552630",2006,"Number","Total Assisted Units",249
"New Milford","0900552630",2007,"Number","Total Assisted Units",240
"New Milford","0900552630",2008,"Number","Total Assisted Units",238
"New Milford","0900552630",2009,"Number","Total Assisted Units",239
"New Milford","0900552630",2010,"Number","Total Assisted Units",351
"New Milford","0900552630",2011,"Number","Total Assisted Units",577
"New Milford","0900552630",2012,"Number","Total Assisted Units",631
"New Milford","0900552630",2013,"Number","Total Assisted Units",680
"New Milford","0900552630",2014,"Number","Total Assisted Units",459
"New Milford","0900552630",2015,"Number","Total Assisted Units",498
"New Milford","0900552630",2016,"Number","Total Assisted Units",436
"Newtown","0900152980",2002,"Number","Total Assisted Units",275
"Newtown","0900152980",2003,"Number","Total Assisted Units",162
"Newtown","0900152980",2004,"Number","Total Assisted Units",150
"Newtown","0900152980",2005,"Number","Total Assisted Units",163
"Newtown","0900152980",2006,"Number","Total Assisted Units",164
"Newtown","0900152980",2007,"Number","Total Assisted Units",164
"Newtown","0900152980",2008,"Number","Total Assisted Units",170
"Newtown","0900152980",2009,"Number","Total Assisted Units",170
"Newtown","0900152980",2010,"Number","Total Assisted Units",171
"Newtown","0900152980",2011,"Number","Total Assisted Units",173
"Newtown","0900152980",2012,"Number","Total Assisted Units",174
"Newtown","0900152980",2013,"Number","Total Assisted Units",186
"Newtown","0900152980",2014,"Number","Total Assisted Units",181
"Newtown","0900152980",2015,"Number","Total Assisted Units",195
"Newtown","0900152980",2016,"Number","Total Assisted Units",218
"Norfolk","0900553470",2002,"Number","Total Assisted Units",33
"Norfolk","0900553470",2003,"Number","Total Assisted Units",32
"Norfolk","0900553470",2004,"Number","Total Assisted Units",32
"Norfolk","0900553470",2005,"Number","Total Assisted Units",31
"Norfolk","0900553470",2006,"Number","Total Assisted Units",14
"Norfolk","0900553470",2007,"Number","Total Assisted Units",13
"Norfolk","0900553470",2008,"Number","Total Assisted Units",13
"Norfolk","0900553470",2009,"Number","Total Assisted Units",16
"Norfolk","0900553470",2010,"Number","Total Assisted Units",31
"Norfolk","0900553470",2011,"Number","Total Assisted Units",31
"Norfolk","0900553470",2012,"Number","Total Assisted Units",31
"Norfolk","0900553470",2013,"Number","Total Assisted Units",31
"Norfolk","0900553470",2014,"Number","Total Assisted Units",39
"Norfolk","0900553470",2015,"Number","Total Assisted Units",37
"Norfolk","0900553470",2016,"Number","Total Assisted Units",36
"North Branford","0900953890",2002,"Number","Total Assisted Units",118
"North Branford","0900953890",2003,"Number","Total Assisted Units",101
"North Branford","0900953890",2004,"Number","Total Assisted Units",98
"North Branford","0900953890",2005,"Number","Total Assisted Units",109
"North Branford","0900953890",2006,"Number","Total Assisted Units",108
"North Branford","0900953890",2007,"Number","Total Assisted Units",118
"North Branford","0900953890",2008,"Number","Total Assisted Units",128
"North Branford","0900953890",2009,"Number","Total Assisted Units",124
"North Branford","0900953890",2010,"Number","Total Assisted Units",128
"North Branford","0900953890",2011,"Number","Total Assisted Units",122
"North Branford","0900953890",2012,"Number","Total Assisted Units",124
"North Branford","0900953890",2013,"Number","Total Assisted Units",131
"North Branford","0900953890",2014,"Number","Total Assisted Units",134
"North Branford","0900953890",2015,"Number","Total Assisted Units",136
"North Branford","0900953890",2016,"Number","Total Assisted Units",126
"North Canaan","0900554030",2002,"Number","Total Assisted Units",84
"North Canaan","0900554030",2003,"Number","Total Assisted Units",107
"North Canaan","0900554030",2004,"Number","Total Assisted Units",107
"North Canaan","0900554030",2005,"Number","Total Assisted Units",109
"North Canaan","0900554030",2006,"Number","Total Assisted Units",107
"North Canaan","0900554030",2007,"Number","Total Assisted Units",113
"North Canaan","0900554030",2008,"Number","Total Assisted Units",112
"North Canaan","0900554030",2009,"Number","Total Assisted Units",116
"North Canaan","0900554030",2010,"Number","Total Assisted Units",108
"North Canaan","0900554030",2011,"Number","Total Assisted Units",108
"North Canaan","0900554030",2012,"Number","Total Assisted Units",108
"North Canaan","0900554030",2013,"Number","Total Assisted Units",109
"North Canaan","0900554030",2014,"Number","Total Assisted Units",147
"North Canaan","0900554030",2015,"Number","Total Assisted Units",149
"North Canaan","0900554030",2016,"Number","Total Assisted Units",146
"North Haven","0900954870",2002,"Number","Total Assisted Units",259
"North Haven","0900954870",2003,"Number","Total Assisted Units",300
"North Haven","0900954870",2004,"Number","Total Assisted Units",431
"North Haven","0900954870",2005,"Number","Total Assisted Units",434
"North Haven","0900954870",2006,"Number","Total Assisted Units",434
"North Haven","0900954870",2007,"Number","Total Assisted Units",426
"North Haven","0900954870",2008,"Number","Total Assisted Units",427
"North Haven","0900954870",2009,"Number","Total Assisted Units",444
"North Haven","0900954870",2010,"Number","Total Assisted Units",449
"North Haven","0900954870",2011,"Number","Total Assisted Units",447
"North Haven","0900954870",2012,"Number","Total Assisted Units",446
"North Haven","0900954870",2013,"Number","Total Assisted Units",448
"North Haven","0900954870",2014,"Number","Total Assisted Units",456
"North Haven","0900954870",2015,"Number","Total Assisted Units",474
"North Haven","0900954870",2016,"Number","Total Assisted Units",467
"North Stonington","0901155500",2002,"Number","Total Assisted Units",25
"North Stonington","0901155500",2003,"Number","Total Assisted Units",17
"North Stonington","0901155500",2004,"Number","Total Assisted Units",15
"North Stonington","0901155500",2005,"Number","Total Assisted Units",15
"North Stonington","0901155500",2006,"Number","Total Assisted Units",12
"North Stonington","0901155500",2007,"Number","Total Assisted Units",9
"North Stonington","0901155500",2008,"Number","Total Assisted Units",10
"North Stonington","0901155500",2009,"Number","Total Assisted Units",13
"North Stonington","0901155500",2010,"Number","Total Assisted Units",18
"North Stonington","0901155500",2011,"Number","Total Assisted Units",18
"North Stonington","0901155500",2012,"Number","Total Assisted Units",22
"North Stonington","0901155500",2013,"Number","Total Assisted Units",29
"North Stonington","0901155500",2014,"Number","Total Assisted Units",24
"North Stonington","0901155500",2015,"Number","Total Assisted Units",31
"North Stonington","0901155500",2016,"Number","Total Assisted Units",34
"Norwalk","0900156060",2002,"Number","Total Assisted Units",4070
"Norwalk","0900156060",2003,"Number","Total Assisted Units",3649
"Norwalk","0900156060",2004,"Number","Total Assisted Units",3972
"Norwalk","0900156060",2005,"Number","Total Assisted Units",3864
"Norwalk","0900156060",2006,"Number","Total Assisted Units",3686
"Norwalk","0900156060",2007,"Number","Total Assisted Units",3718
"Norwalk","0900156060",2008,"Number","Total Assisted Units",3818
"Norwalk","0900156060",2009,"Number","Total Assisted Units",3840
"Norwalk","0900156060",2010,"Number","Total Assisted Units",3903
"Norwalk","0900156060",2011,"Number","Total Assisted Units",4027
"Norwalk","0900156060",2012,"Number","Total Assisted Units",4049
"Norwalk","0900156060",2013,"Number","Total Assisted Units",4116
"Norwalk","0900156060",2014,"Number","Total Assisted Units",4191
"Norwalk","0900156060",2015,"Number","Total Assisted Units",4363
"Norwalk","0900156060",2016,"Number","Total Assisted Units",4501
"Norwich","0901156270",2002,"Number","Total Assisted Units",3045
"Norwich","0901156270",2003,"Number","Total Assisted Units",3223
"Norwich","0901156270",2004,"Number","Total Assisted Units",3112
"Norwich","0901156270",2005,"Number","Total Assisted Units",3256
"Norwich","0901156270",2006,"Number","Total Assisted Units",3227
"Norwich","0901156270",2007,"Number","Total Assisted Units",3250
"Norwich","0901156270",2008,"Number","Total Assisted Units",3299
"Norwich","0901156270",2009,"Number","Total Assisted Units",3413
"Norwich","0901156270",2010,"Number","Total Assisted Units",3151
"Norwich","0901156270",2011,"Number","Total Assisted Units",3130
"Norwich","0901156270",2012,"Number","Total Assisted Units",3152
"Norwich","0901156270",2013,"Number","Total Assisted Units",3250
"Norwich","0901156270",2014,"Number","Total Assisted Units",3384
"Norwich","0901156270",2015,"Number","Total Assisted Units",3576
"Norwich","0901156270",2016,"Number","Total Assisted Units",3493
"Old Lyme","0901157040",2002,"Number","Total Assisted Units",75
"Old Lyme","0901157040",2003,"Number","Total Assisted Units",74
"Old Lyme","0901157040",2004,"Number","Total Assisted Units",72
"Old Lyme","0901157040",2005,"Number","Total Assisted Units",70
"Old Lyme","0901157040",2006,"Number","Total Assisted Units",66
"Old Lyme","0901157040",2007,"Number","Total Assisted Units",71
"Old Lyme","0901157040",2008,"Number","Total Assisted Units",71
"Old Lyme","0901157040",2009,"Number","Total Assisted Units",72
"Old Lyme","0901157040",2010,"Number","Total Assisted Units",67
"Old Lyme","0901157040",2011,"Number","Total Assisted Units",69
"Old Lyme","0901157040",2012,"Number","Total Assisted Units",71
"Old Lyme","0901157040",2013,"Number","Total Assisted Units",75
"Old Lyme","0901157040",2014,"Number","Total Assisted Units",78
"Old Lyme","0901157040",2015,"Number","Total Assisted Units",75
"Old Lyme","0901157040",2016,"Number","Total Assisted Units",73
"Old Saybrook","0900757320",2002,"Number","Total Assisted Units",89
"Old Saybrook","0900757320",2003,"Number","Total Assisted Units",65
"Old Saybrook","0900757320",2004,"Number","Total Assisted Units",66
"Old Saybrook","0900757320",2005,"Number","Total Assisted Units",64
"Old Saybrook","0900757320",2006,"Number","Total Assisted Units",63
"Old Saybrook","0900757320",2007,"Number","Total Assisted Units",64
"Old Saybrook","0900757320",2008,"Number","Total Assisted Units",64
"Old Saybrook","0900757320",2009,"Number","Total Assisted Units",66
"Old Saybrook","0900757320",2010,"Number","Total Assisted Units",66
"Old Saybrook","0900757320",2011,"Number","Total Assisted Units",71
"Old Saybrook","0900757320",2012,"Number","Total Assisted Units",72
"Old Saybrook","0900757320",2013,"Number","Total Assisted Units",92
"Old Saybrook","0900757320",2014,"Number","Total Assisted Units",96
"Old Saybrook","0900757320",2015,"Number","Total Assisted Units",97
"Old Saybrook","0900757320",2016,"Number","Total Assisted Units",92
"Orange","0900957600",2002,"Number","Total Assisted Units",95
"Orange","0900957600",2003,"Number","Total Assisted Units",54
"Orange","0900957600",2004,"Number","Total Assisted Units",51
"Orange","0900957600",2005,"Number","Total Assisted Units",51
"Orange","0900957600",2006,"Number","Total Assisted Units",52
"Orange","0900957600",2007,"Number","Total Assisted Units",54
"Orange","0900957600",2008,"Number","Total Assisted Units",54
"Orange","0900957600",2009,"Number","Total Assisted Units",55
"Orange","0900957600",2010,"Number","Total Assisted Units",59
"Orange","0900957600",2011,"Number","Total Assisted Units",59
"Orange","0900957600",2012,"Number","Total Assisted Units",59
"Orange","0900957600",2013,"Number","Total Assisted Units",66
"Orange","0900957600",2014,"Number","Total Assisted Units",68
"Orange","0900957600",2015,"Number","Total Assisted Units",71
"Orange","0900957600",2016,"Number","Total Assisted Units",71
"Oxford","0900958300",2002,"Number","Total Assisted Units",43
"Oxford","0900958300",2003,"Number","Total Assisted Units",41
"Oxford","0900958300",2004,"Number","Total Assisted Units",41
"Oxford","0900958300",2005,"Number","Total Assisted Units",40
"Oxford","0900958300",2006,"Number","Total Assisted Units",41
"Oxford","0900958300",2007,"Number","Total Assisted Units",45
"Oxford","0900958300",2008,"Number","Total Assisted Units",47
"Oxford","0900958300",2009,"Number","Total Assisted Units",47
"Oxford","0900958300",2010,"Number","Total Assisted Units",48
"Oxford","0900958300",2011,"Number","Total Assisted Units",45
"Oxford","0900958300",2012,"Number","Total Assisted Units",45
"Oxford","0900958300",2013,"Number","Total Assisted Units",51
"Oxford","0900958300",2014,"Number","Total Assisted Units",51
"Oxford","0900958300",2015,"Number","Total Assisted Units",58
"Oxford","0900958300",2016,"Number","Total Assisted Units",68
"Plainfield","0901559980",2002,"Number","Total Assisted Units",919
"Plainfield","0901559980",2003,"Number","Total Assisted Units",956
"Plainfield","0901559980",2004,"Number","Total Assisted Units",831
"Plainfield","0901559980",2005,"Number","Total Assisted Units",821
"Plainfield","0901559980",2006,"Number","Total Assisted Units",810
"Plainfield","0901559980",2007,"Number","Total Assisted Units",920
"Plainfield","0901559980",2008,"Number","Total Assisted Units",830
"Plainfield","0901559980",2009,"Number","Total Assisted Units",830
"Plainfield","0901559980",2010,"Number","Total Assisted Units",851
"Plainfield","0901559980",2011,"Number","Total Assisted Units",864
"Plainfield","0901559980",2012,"Number","Total Assisted Units",898
"Plainfield","0901559980",2013,"Number","Total Assisted Units",988
"Plainfield","0901559980",2014,"Number","Total Assisted Units",1003
"Plainfield","0901559980",2015,"Number","Total Assisted Units",939
"Plainfield","0901559980",2016,"Number","Total Assisted Units",837
"Plainville","0900360120",2002,"Number","Total Assisted Units",716
"Plainville","0900360120",2003,"Number","Total Assisted Units",578
"Plainville","0900360120",2004,"Number","Total Assisted Units",564
"Plainville","0900360120",2005,"Number","Total Assisted Units",556
"Plainville","0900360120",2006,"Number","Total Assisted Units",572
"Plainville","0900360120",2007,"Number","Total Assisted Units",589
"Plainville","0900360120",2008,"Number","Total Assisted Units",594
"Plainville","0900360120",2009,"Number","Total Assisted Units",607
"Plainville","0900360120",2010,"Number","Total Assisted Units",614
"Plainville","0900360120",2011,"Number","Total Assisted Units",602
"Plainville","0900360120",2012,"Number","Total Assisted Units",571
"Plainville","0900360120",2013,"Number","Total Assisted Units",600
"Plainville","0900360120",2014,"Number","Total Assisted Units",596
"Plainville","0900360120",2015,"Number","Total Assisted Units",618
"Plainville","0900360120",2016,"Number","Total Assisted Units",524
"Plymouth","0900560750",2002,"Number","Total Assisted Units",392
"Plymouth","0900560750",2003,"Number","Total Assisted Units",307
"Plymouth","0900560750",2004,"Number","Total Assisted Units",264
"Plymouth","0900560750",2005,"Number","Total Assisted Units",322
"Plymouth","0900560750",2006,"Number","Total Assisted Units",323
"Plymouth","0900560750",2007,"Number","Total Assisted Units",330
"Plymouth","0900560750",2008,"Number","Total Assisted Units",337
"Plymouth","0900560750",2009,"Number","Total Assisted Units",331
"Plymouth","0900560750",2010,"Number","Total Assisted Units",327
"Plymouth","0900560750",2011,"Number","Total Assisted Units",326
"Plymouth","0900560750",2012,"Number","Total Assisted Units",336
"Plymouth","0900560750",2013,"Number","Total Assisted Units",363
"Plymouth","0900560750",2014,"Number","Total Assisted Units",420
"Plymouth","0900560750",2015,"Number","Total Assisted Units",398
"Plymouth","0900560750",2016,"Number","Total Assisted Units",376
"Pomfret","0901561030",2002,"Number","Total Assisted Units",86
"Pomfret","0901561030",2003,"Number","Total Assisted Units",56
"Pomfret","0901561030",2004,"Number","Total Assisted Units",46
"Pomfret","0901561030",2005,"Number","Total Assisted Units",47
"Pomfret","0901561030",2006,"Number","Total Assisted Units",46
"Pomfret","0901561030",2007,"Number","Total Assisted Units",120
"Pomfret","0901561030",2008,"Number","Total Assisted Units",121
"Pomfret","0901561030",2009,"Number","Total Assisted Units",121
"Pomfret","0901561030",2010,"Number","Total Assisted Units",47
"Pomfret","0901561030",2011,"Number","Total Assisted Units",45
"Pomfret","0901561030",2012,"Number","Total Assisted Units",51
"Pomfret","0901561030",2013,"Number","Total Assisted Units",62
"Pomfret","0901561030",2014,"Number","Total Assisted Units",61
"Pomfret","0901561030",2015,"Number","Total Assisted Units",55
"Pomfret","0901561030",2016,"Number","Total Assisted Units",48
"Portland","0900761800",2002,"Number","Total Assisted Units",249
"Portland","0900761800",2003,"Number","Total Assisted Units",245
"Portland","0900761800",2004,"Number","Total Assisted Units",237
"Portland","0900761800",2005,"Number","Total Assisted Units",299
"Portland","0900761800",2006,"Number","Total Assisted Units",300
"Portland","0900761800",2007,"Number","Total Assisted Units",307
"Portland","0900761800",2008,"Number","Total Assisted Units",301
"Portland","0900761800",2009,"Number","Total Assisted Units",311
"Portland","0900761800",2010,"Number","Total Assisted Units",320
"Portland","0900761800",2011,"Number","Total Assisted Units",324
"Portland","0900761800",2012,"Number","Total Assisted Units",328
"Portland","0900761800",2013,"Number","Total Assisted Units",339
"Portland","0900761800",2014,"Number","Total Assisted Units",331
"Portland","0900761800",2015,"Number","Total Assisted Units",341
"Portland","0900761800",2016,"Number","Total Assisted Units",335
"Preston","0901162150",2002,"Number","Total Assisted Units",80
"Preston","0901162150",2003,"Number","Total Assisted Units",64
"Preston","0901162150",2004,"Number","Total Assisted Units",61
"Preston","0901162150",2005,"Number","Total Assisted Units",64
"Preston","0901162150",2006,"Number","Total Assisted Units",64
"Preston","0901162150",2007,"Number","Total Assisted Units",70
"Preston","0901162150",2008,"Number","Total Assisted Units",73
"Preston","0901162150",2009,"Number","Total Assisted Units",73
"Preston","0901162150",2010,"Number","Total Assisted Units",75
"Preston","0901162150",2011,"Number","Total Assisted Units",77
"Preston","0901162150",2012,"Number","Total Assisted Units",80
"Preston","0901162150",2013,"Number","Total Assisted Units",91
"Preston","0901162150",2014,"Number","Total Assisted Units",89
"Preston","0901162150",2015,"Number","Total Assisted Units",90
"Preston","0901162150",2016,"Number","Total Assisted Units",85
"Prospect","0900962290",2002,"Number","Total Assisted Units",30
"Prospect","0900962290",2003,"Number","Total Assisted Units",23
"Prospect","0900962290",2004,"Number","Total Assisted Units",18
"Prospect","0900962290",2005,"Number","Total Assisted Units",13
"Prospect","0900962290",2006,"Number","Total Assisted Units",15
"Prospect","0900962290",2007,"Number","Total Assisted Units",16
"Prospect","0900962290",2008,"Number","Total Assisted Units",20
"Prospect","0900962290",2009,"Number","Total Assisted Units",21
"Prospect","0900962290",2010,"Number","Total Assisted Units",28
"Prospect","0900962290",2011,"Number","Total Assisted Units",26
"Prospect","0900962290",2012,"Number","Total Assisted Units",29
"Prospect","0900962290",2013,"Number","Total Assisted Units",38
"Prospect","0900962290",2014,"Number","Total Assisted Units",42
"Prospect","0900962290",2015,"Number","Total Assisted Units",42
"Prospect","0900962290",2016,"Number","Total Assisted Units",45
"Putnam","0901562710",2002,"Number","Total Assisted Units",831
"Putnam","0901562710",2003,"Number","Total Assisted Units",609
"Putnam","0901562710",2004,"Number","Total Assisted Units",578
"Putnam","0901562710",2005,"Number","Total Assisted Units",546
"Putnam","0901562710",2006,"Number","Total Assisted Units",544
"Putnam","0901562710",2007,"Number","Total Assisted Units",549
"Putnam","0901562710",2008,"Number","Total Assisted Units",554
"Putnam","0901562710",2009,"Number","Total Assisted Units",557
"Putnam","0901562710",2010,"Number","Total Assisted Units",548
"Putnam","0901562710",2011,"Number","Total Assisted Units",548
"Putnam","0901562710",2012,"Number","Total Assisted Units",589
"Putnam","0901562710",2013,"Number","Total Assisted Units",662
"Putnam","0901562710",2014,"Number","Total Assisted Units",660
"Putnam","0901562710",2015,"Number","Total Assisted Units",618
"Putnam","0901562710",2016,"Number","Total Assisted Units",562
"Redding","0900163480",2002,"Number","Total Assisted Units",0
"Redding","0900163480",2003,"Number","Total Assisted Units",1
"Redding","0900163480",2004,"Number","Total Assisted Units",1
"Redding","0900163480",2005,"Number","Total Assisted Units",0
"Redding","0900163480",2006,"Number","Total Assisted Units",0
"Redding","0900163480",2007,"Number","Total Assisted Units",0
"Redding","0900163480",2008,"Number","Total Assisted Units",0
"Redding","0900163480",2009,"Number","Total Assisted Units",0
"Redding","0900163480",2010,"Number","Total Assisted Units",0
"Redding","0900163480",2011,"Number","Total Assisted Units",0
"Redding","0900163480",2012,"Number","Total Assisted Units",0
"Redding","0900163480",2013,"Number","Total Assisted Units",0
"Redding","0900163480",2014,"Number","Total Assisted Units",0
"Redding","0900163480",2015,"Number","Total Assisted Units",1
"Redding","0900163480",2016,"Number","Total Assisted Units",9
"Ridgefield","0900163970",2002,"Number","Total Assisted Units",152
"Ridgefield","0900163970",2003,"Number","Total Assisted Units",189
"Ridgefield","0900163970",2004,"Number","Total Assisted Units",163
"Ridgefield","0900163970",2005,"Number","Total Assisted Units",159
"Ridgefield","0900163970",2006,"Number","Total Assisted Units",160
"Ridgefield","0900163970",2007,"Number","Total Assisted Units",158
"Ridgefield","0900163970",2008,"Number","Total Assisted Units",182
"Ridgefield","0900163970",2009,"Number","Total Assisted Units",181
"Ridgefield","0900163970",2010,"Number","Total Assisted Units",191
"Ridgefield","0900163970",2011,"Number","Total Assisted Units",207
"Ridgefield","0900163970",2012,"Number","Total Assisted Units",220
"Ridgefield","0900163970",2013,"Number","Total Assisted Units",230
"Ridgefield","0900163970",2014,"Number","Total Assisted Units",237
"Ridgefield","0900163970",2015,"Number","Total Assisted Units",256
"Ridgefield","0900163970",2016,"Number","Total Assisted Units",269
"Rocky Hill","0900365370",2002,"Number","Total Assisted Units",396
"Rocky Hill","0900365370",2003,"Number","Total Assisted Units",391
"Rocky Hill","0900365370",2004,"Number","Total Assisted Units",371
"Rocky Hill","0900365370",2005,"Number","Total Assisted Units",383
"Rocky Hill","0900365370",2006,"Number","Total Assisted Units",404
"Rocky Hill","0900365370",2007,"Number","Total Assisted Units",427
"Rocky Hill","0900365370",2008,"Number","Total Assisted Units",435
"Rocky Hill","0900365370",2009,"Number","Total Assisted Units",440
"Rocky Hill","0900365370",2010,"Number","Total Assisted Units",442
"Rocky Hill","0900365370",2011,"Number","Total Assisted Units",432
"Rocky Hill","0900365370",2012,"Number","Total Assisted Units",438
"Rocky Hill","0900365370",2013,"Number","Total Assisted Units",444
"Rocky Hill","0900365370",2014,"Number","Total Assisted Units",444
"Rocky Hill","0900365370",2015,"Number","Total Assisted Units",454
"Rocky Hill","0900365370",2016,"Number","Total Assisted Units",414
"Roxbury","0900565930",2002,"Number","Total Assisted Units",4
